1122668	02000340
1124001	02002174
1124279	02002568
1124652	02003090
1124714	02003179
1125046	02003628
1125397	02004096
1126958	02006231
1127295	02006678
1127338	02006741
1127790	02007368
1127989	02007637
1128075	02007774
1128153	02007871
1128362	02008143
1129074	02009163
1129081	02009173
1129164	02009296
1129307	02009502
1129472	02009725
1129951	02010418
1130016	02010505
1130361	02010949
1130923	02011732
1131087	02011950
1131834	02012940
1132240	02013498
1132615	02014012
1132851	02014337
1132993	02014551
1133009	02014577
1133703	02015541
1134272	02016307
1134647	02016855
1134791	02017063
1135463	02018006
1136315	02019148
1136681	02019656
1136952	02020015
1139166	02023038
1139499	02023478
1140059	02024241
1140065	02024248
1140288	02024548
1140295	02024558
1141846	02026603
1142740	02027809
1142968	02028123
1143104	02028317
1143205	02028463
1143716	02029150
1143965	02029498
1143976	02029512
1144232	02029843
1144273	02029904
1144406	02030075
1144452	02030136
1145518	02031547
1145552	02031599
1146214	02032495
1146898	02033408
1146910	02033425
1147230	02033856
1147501	02034207
1148008	02034919
1148320	02035339
1148487	02035568
1148514	02035606
1148530	02035631
1148804	02035999
1150529	02038357
1150628	02038507
1150944	02038917
1150972	02038967
1151524	02039725
1151581	02039803
1152116	02040531
1152515	02041065
1152768	02041401
1153858	02042868
1153959	02043011
1154069	02043153
1154391	02043599
1155083	02044509
1155725	02045373
1157443	02047680
1157452	02047693
1158618	02049279
1159320	02050218
1159409	02050338
1159540	02050519
1160601	02051976
1160961	02052444
1161259	02052848
1161425	02053061
1161804	02053544
1162098	02053913
1162603	02054594
1162690	02054708
1163180	02055363
1163227	02055435
1163646	02055994
1164558	02057178
1164744	02057421
1165357	02058236
1165684	02058698
1165772	02058805
1165807	02058857
1166273	02059515
1168262	02062242
1168579	02062674
1168607	02062732
1169194	02063503
1169872	02064395
1169893	02064426
1170107	02064718
1170327	02065019
1171308	02066348
1171519	02066629
1172275	02067621
1172481	02067921
1172699	02068218
1173364	02069136
1173540	02069375
1175045	02071396
1175167	02071567
1175541	02072085
1176262	02073100
1176280	02073125
1176372	02073245
1178102	02075574
1178361	02075929
1178584	02076221
1178619	02076267
1179137	02076957
1179660	02077665
1180224	02078402
1180234	02078417
1180422	02078664
1181827	02080552
1182050	02080873
1182061	02080889
1182563	02081581
1182731	02081808
1183110	02082317
1183277	02082540
1183284	02082550
1183342	02082629
1184034	02083552
1184423	02084066
1184746	02084504
1184961	02084815
1185120	02085027
1185552	02085619
1185748	02085877
1185785	02085924
1186160	02086429
1186837	02087301
1187598	02088299
1188530	02089575
1188671	02089784
1188808	02089974
1189102	02090354
1189427	02090806
1189523	02090952
1189867	02091413
1190208	02091837
1194997	02098368
1195148	02098561
1195214	02098664
1195356	02098866
1195551	02099119
1195645	02099248
1195664	02099272
1195713	02099341
1195749	02099403
1196821	02100860
1196978	02101080
1196999	02101111
1198157	02102710
1198621	02103319
